21.5,19116
22.0,18358
22.5,16440
23.0,14821
23.5,12022
0,9701
0.5,7757
1.0,6003
1.5,4648
2.0,3805
2.5,3093
3.0,2487
3.5,2164
4.0,2288
4.5,2083
5.0,2452
5.5,4282
6.0,6142
6.5,10744
7.0,13034
7.5,15724
8.0,18102
8.5,19748
9.0,18510
9.5,17502
10.0,15832
10.5,15940
11.0,15064
11.5,16927
12.0,16871
12.5,17325
13.0,16350
13.5,17244
14.0,18778
14.5,19036
15.0,18549
15.5,16263
16.0,13781
16.5,13197
17.0,14909
17.5,18695
18.0,21494
18.5,23426
19.0,25057
19.5,26062
20.0,20944
20.5,20583
21.0,22343
21.5,22704
22.0,20090
22.5,21338
23.0,18853
23.5,14548
0,12933
0.5,11301
1.0,8095
1.5,6266
2.0,4752
2.5,3446
3.0,2793
3.5,2333
4.0,2468
4.5,2059
5.0,2411
5.5,4204
6.0,6516
6.5,11706
7.0,14894
7.5,17894
8.0,18081
8.5,19597
9.0,19047
9.5,19060
10.0,17041
10.5,16354
11.0,15259
11.5,16470
12.0,17146
12.5,17220
13.0,16932
13.5,17515
14.0,17285
14.5,17467
15.0,16869
15.5,16383
16.0,14727
16.5,14059
17.0,16707
17.5,20486
18.0,22207
18.5,23183
19.0,24873
19.5,24028
20.0,22822
20.5,22831
21.0,23148
21.5,23005
22.0,23506
22.5,22493
23.0,20703
23.5,18013
0,14505
0.5,11389
1.0,8924
1.5,7135
2.0,5649
2.5,4544
3.0,3542
3.5,3086
4.0,3091
4.5,2590
5.0,2706
5.5,4336
6.0,6237
6.5,10724
7.0,13183
7.5,15723
8.0,17752
8.5,19645
9.0,18448
9.5,17796
10.0,16361
10.5,16636
11.0,15606
11.5,17003
12.0,17538
12.5,16979
13.0,16844
13.5,17372
14.0,17667
14.5,17859
15.0,17357
15.5,16100
16.0,14347
16.5,13630
17.0,16197
17.5,18210
18.0,21282
18.5,22623
19.0,24035
19.5,24056
20.0,23987
20.5,24289
21.0,24134
21.5,24141
22.0,24661
22.5,24114
23.0,23611
23.5,21287
0,19491
0.5,16128
1.0,13044
1.5,9984
2.0,8526
2.5,7009
3.0,5525
3.5,4688
4.0,4665
4.5,3542
5.0,3163
5.5,4547
6.0,6346
6.5,10699
7.0,12050
7.5,14555
8.0,16322
8.5,18762
9.0,18321
9.5,17235
10.0,15496
10.5,15859
11.0,15559
11.5,16873
12.0,17350
12.5,16611
13.0,16543
13.5,16753
14.0,17552
14.5,17361
15.0,16508
15.5,15776
16.0,14232
16.5,13784
17.0,16867
17.5,19906
18.0,21668
18.5,23098
19.0,24319
19.5,23800
20.0,22649
20.5,23190
21.0,22209
21.5,22105
22.0,23041
22.5,23974
23.0,24057
23.5,23997
0,23174
0.5,21534
1.0,20240
1.5,18434
2.0,17382
2.5,14870
3.0,12921
3.5,11258
4.0,9869
4.5,6061
5.0,4150
5.5,3688
6.0,3811
6.5,4938
7.0,5248
7.5,6972
8.0,7885
8.5,9526
9.0,10750
9.5,12899
10.0,12950
10.5,14145
11.0,14724
11.5,15667
12.0,16016
12.5,16245
13.0,17156
13.5,17194
14.0,16993
14.5,17286
15.0,17109
15.5,17115
16.0,16437
16.5,15986
17.0,17735
17.5,19247
18.0,20555
18.5,21424
19.0,22252
19.5,21379
20.0,20043
20.5,19941
21.0,19947
21.5,20601
22.0,21109
22.5,22185
23.0,22255
23.5,23286
0,23263
0.5,22356
1.0,20247
1.5,19261
2.0,18335
2.5,15881
3.0,14076
3.5,12215
4.0,10492
4.5,6297
5.0,4328
5.5,3426
6.0,3367
6.5,3930
7.0,3834
7.5,5166
8.0,6704
8.5,8252
9.0,8872
9.5,10157
10.0,11490
10.5,13701
11.0,14623
11.5,15373
12.0,15798
12.5,16478
13.0,16986
13.5,16375
14.0,17545
14.5,17532
15.0,16751
15.5,16425
16.0,16231
16.5,16257
17.0,16875
17.5,18041
18.0,18055
18.5,18276
19.0,18030
19.5,17081
20.0,16006
20.5,16544
21.0,16394
21.5,16467
22.0,15480
22.5,14150
23.0,12599
23.5,11942
0,9875
0.5,7581
1.0,5815
1.5,4164
2.0,3757
2.5,2863
3.0,2372
3.5,1951
4.0,2353
4.5,2332
5.0,2702
5.5,4271
6.0,6107
6.5,10069
7.0,11882
7.5,14095
8.0,15597
8.5,18046
9.0,17168
9.5,16333
10.0,14794
10.5,14653
11.0,14058
11.5,15162
12.0,15013
12.5,15376
13.0,14922
13.5,16122
14.0,16229
14.5,16481
15.0,16424
15.5,15719
16.0,15087
16.5,14465
17.0,16588
17.5,17923
18.0,20054
18.5,21402
19.0,21523
19.5,20447
20.0,20431
20.5,19708
21.0,19821
21.5,19291
22.0,18093
22.5,16177
23.0,14282
23.5,11852
0,9601
0.5,7532
1.0,5866
1.5,4515
2.0,3787
2.5,2947
3.0,2237
3.5,2022
4.0,2313
4.5,1932
5.0,2200
5.5,4019
6.0,5928
6.5,9987
7.0,12094
7.5,14716
8.0,16670
8.5,18950
9.0,17964
9.5,17783
10.0,15966
10.5,15946
11.0,15205
11.5,16175
12.0,16790
12.5,17284
13.0,16153
13.5,17673
14.0,18157
14.5,17858
15.0,17087
15.5,16385
16.0,15063
16.5,13909
17.0,16462
17.5,18855
18.0,21606
18.5,22910
19.0,23691
19.5,22752
20.0,22414
20.5,21896
21.0,21887
21.5,21845
22.0,21436
22.5,19787
23.0,18369
23.5,15132
0,12168
0.5,9288
1.0,7465
1.5,5656
2.0,4693
2.5,3694
3.0,3027
3.5,2587
4.0,2733
4.5,2216
5.0,2289
5.5,3937
6.0,5718
6.5,10053
7.0,12154
7.5,15289
8.0,17424
8.5,19403
9.0,18488
9.5,17881
10.0,16397
10.5,16319
11.0,15923
11.5,17200
12.0,17140
12.5,17422
13.0,17393
13.5,17612
14.0,17475
14.5,17685
15.0,16765
15.5,15701
16.0,14276
16.5,13715
17.0,15577
17.5,18831
18.0,21971
18.5,23814
19.0,24147
19.5,23300
20.0,23237
20.5,23018
21.0,22814
21.5,22716
22.0,22838
22.5,21546
23.0,19205
23.5,17041
0,14569
0.5,11396
1.0,8719
1.5,6717
2.0,5410
2.5,4458
3.0,3703
3.5,3166
4.0,3256
4.5,2805
5.0,3067
5.5,4424
6.0,6076
6.5,10251
7.0,12400
7.5,15229
8.0,17252
8.5,19332
9.0,18249
9.5,18059
10.0,15889
10.5,16234
11.0,15730
11.5,16578
12.0,17363
12.5,16708
13.0,16809
13.5,17193
14.0,18105
14.5,19035
15.0,17230
15.5,15928
16.0,14180
16.5,13252
17.0,15256
17.5,17773
18.0,21104
18.5,23557
19.0,24797
19.5,24794
20.0,24154
20.5,24501
21.0,24042
21.5,24125
22.0,23970
22.5,25949
23.0,25094
23.5,23295
0,20552
0.5,16266
1.0,13365
1.5,10287
2.0,7901
2.5,6235
3.0,4869
3.5,3995
4.0,3734
4.5,3190
5.0,2878
5.5,4020
6.0,6062
6.5,9502
7.0,11446
7.5,13665
8.0,15257
8.5,17391
9.0,16922
9.5,16227
10.0,15185
10.5,15390
11.0,14725
11.5,15415
12.0,15729
12.5,16131
13.0,16058
13.5,16015
14.0,16749
14.5,16857
15.0,16588
15.5,15430
16.0,14186
16.5,13756
17.0,15596
17.5,17743
18.0,19439
18.5,21047
19.0,22647
19.5,21734
20.0,21394
20.5,20208
21.0,20329
21.5,20221
22.0,20945
22.5,22327
23.0,22765
23.5,22852
0,22726
0.5,21079
1.0,19166
1.5,17719
2.0,16471
2.5,14158
3.0,12730
3.5,10984
4.0,9409
4.5,5667
5.0,3879
5.5,3398
6.0,3683
6.5,4437
7.0,4732
7.5,6130
8.0,6492
8.5,8397
9.0,9673
9.5,11493
10.0,11723
10.5,14060
11.0,14204
11.5,15542
12.0,15446
12.5,15993
13.0,16206
13.5,16531
14.0,15717
14.5,15964
15.0,15868
15.5,16012
16.0,16200
16.5,15778
17.0,16268
17.5,18160
18.0,19155
18.5,20365
19.0,21278
19.5,20466
20.0,20057
20.5,23457
21.0,18798
21.5,19387
22.0,19998
22.5,21426
23.0,22449
23.5,22640
0,22666
0.5,21430
1.0,20015
1.5,18791
2.0,17683
2.5,15830
3.0,13862
3.5,11961
4.0,10153
4.5,6051
5.0,3848
5.5,2948
6.0,3143
6.5,3505
7.0,3812
7.5,4939
8.0,5442
8.5,6630
9.0,7744
9.5,10198
10.0,11041
10.5,13200
11.0,14107
11.5,15069
12.0,15638
12.5,15464
13.0,15901
13.5,16001
14.0,16492
14.5,16166
15.0,15531
15.5,15655
16.0,15040
16.5,15083
17.0,16229
17.5,17409
18.0,17288
18.5,17242
19.0,17129
19.5,16103
20.0,16485
20.5,16190
21.0,15500
21.5,15128
22.0,14489
22.5,13947
23.0,12525
23.5,11899
0,9192
0.5,6886
1.0,4888
1.5,4138
2.0,3366
2.5,2698
3.0,2290
3.5,2009
4.0,2265
4.5,2213
5.0,2450
5.5,3829
6.0,5933
6.5,9356
7.0,11482
7.5,13178
8.0,14803
8.5,16826
9.0,16649
9.5,15422
10.0,13996
10.5,13682
11.0,13297
11.5,14284
12.0,14435
12.5,14612
13.0,14814
13.5,15398
14.0,15511
14.5,15828
15.0,15396
15.5,15109
16.0,14787
16.5,14532
17.0,16387
17.5,18242
18.0,19715
18.5,20288
19.0,20761
19.5,19466
20.0,19670
20.5,18802
21.0,18709
21.5,17186
22.0,16500
22.5,15616
23.0,13902
23.5,11077
0,9618
0.5,7193
1.0,5665
1.5,4149
2.0,3502
2.5,2634
3.0,2100
3.5,1985
4.0,2053
4.5,1841
5.0,1909
5.5,3547
6.0,5829
6.5,9599
7.0,11323
7.5,13923
8.0,16029
8.5,18308
9.0,17153
9.5,16723
10.0,15360
10.5,16066
11.0,14643
11.5,15960
12.0,16351
12.5,16173
13.0,15659
13.5,17346
14.0,17145
14.5,16896
15.0,16746
15.5,15797
16.0,14202
16.5,14083
17.0,16074
17.5,18329
18.0,20961
18.5,22545
19.0,22067
19.5,21416
20.0,21484
20.5,20731
21.0,20969
21.5,20820
22.0,19650
22.5,18240
23.0,17133
23.5,14907
0,11703
0.5,8521
1.0,6962
1.5,5451
2.0,4439
2.5,3436
3.0,2741
3.5,2311
4.0,2532
4.5,2066
5.0,2111
5.5,3623
6.0,5719
6.5,9376
7.0,11971
7.5,14673
8.0,16545
8.5,18678
9.0,17655
9.5,17485
10.0,15834
10.5,15703
11.0,15816
11.5,16870
12.0,17123
12.5,16841
13.0,16700
13.5,17722
14.0,17849
14.5,18221
15.0,17208
15.5,16318
16.0,14910
16.5,14145
17.0,16330
17.5,19328
18.0,21226
18.5,23109
19.0,24206
19.5,23297
20.0,23493
20.5,22794
21.0,22502
21.5,22337
22.0,24446
22.5,20929
23.0,17937
23.5,16036
0,13547
0.5,10363
1.0,8553
1.5,6457
2.0,5248
2.5,3879
3.0,3173
3.5,2653
4.0,2858
4.5,2244
5.0,2312
5.5,3859
6.0,5772
6.5,9391
7.0,11375
7.5,14319
8.0,16103
8.5,18835
9.0,17891
9.5,17000
10.0,15534
10.5,15916
11.0,15153
11.5,16440
12.0,16424
12.5,16093
13.0,16178
13.5,17050
14.0,16795
14.5,17547
15.0,16769
15.5,15701
16.0,14067
16.5,13534
17.0,15939
17.5,18560
18.0,21029
18.5,22181
19.0,22860
19.5,22742
20.0,22569
20.5,22184
21.0,21926
21.5,22510
22.0,22350
22.5,21756
23.0,20994
23.5,19084
0,16702
0.5,13985
1.0,11632
1.5,9900
2.0,8443
2.5,6546
3.0,5270
3.5,4521
4.0,4369
4.5,3409
5.0,2967
5.5,4444
6.0,5712
6.5,9008
7.0,10312
7.5,12809
8.0,13491
8.5,16417
9.0,15906
9.5,15249
10.0,14367
10.5,14667
11.0,14738
11.5,16134
12.0,16343
12.5,15908
13.0,16700
13.5,16712
14.0,17394
14.5,17680
15.0,17495
15.5,15984
16.0,14946
16.5,14572
17.0,16880
17.5,19398
18.0,20797
18.5,21449
19.0,22077
19.5,21483
20.0,20415
20.5,20436
21.0,19315
21.5,19328
22.0,19660
22.5,21469
23.0,20853
23.5,21452
0,20564
0.5,19267
1.0,17439
1.5,14848
2.0,13900
2.5,12731
3.0,10776
3.5,9550
4.0,8605
4.5,5547
5.0,3605
5.5,3238
6.0,3520
6.5,4315
7.0,5116
7.5,5918
8.0,6383
8.5,8259
9.0,9430
9.5,11656
10.0,11833
10.5,13393
11.0,13778
11.5,15204
12.0,15367
12.5,15775
13.0,16045
13.5,16499
14.0,16113
14.5,16651
15.0,16507
15.5,16868
16.0,15594
16.5,16037
17.0,16973
17.5,18390
18.0,18681
18.5,19196
19.0,19744
19.5,19564
20.0,17522
20.5,17731
21.0,17364
21.5,17483
22.0,18037
22.5,19559
23.0,19421
23.5,19857
0,19205
0.5,18139
1.0,16686
1.5,14841
2.0,14018
2.5,12187
3.0,10536
3.5,9591
4.0,8665
4.5,5317
5.0,3597
5.5,2783
6.0,2587
6.5,2914
7.0,3167
7.5,4212
8.0,4502
8.5,5730
9.0,7102
9.5,9054
10.0,10152
10.5,13059
11.0,13923
11.5,14755
12.0,15186
12.5,16404
13.0,16652
13.5,17446
14.0,17493
14.5,17264
15.0,16546
15.5,17090
16.0,17297
16.5,16546
17.0,16474
17.5,16959
18.0,16567
18.5,17590
19.0,17053
19.5,16561
20.0,16870
20.5,16514
21.0,15871
21.5,15529
22.0,15049
22.5,15675
23.0,15673
23.5,15524
0,14618
0.5,12908
1.0,10842
1.5,9248
2.0,8588
2.5,7631
3.0,6519
3.5,5657
4.0,5214
4.5,3827
5.0,2939
5.5,2872
6.0,2994
6.5,3708
7.0,3547
7.5,4761
8.0,5038
8.5,5875
9.0,6910
9.5,8800
10.0,9782
10.5,11506
11.0,12291
11.5,13600
12.0,14040
12.5,15063
13.0,15073
13.5,15834
14.0,16567
14.5,16955
15.0,17408
15.5,16857
16.0,16002
16.5,15826
17.0,16961
17.5,17779
18.0,17578
18.5,17777
19.0,17764
19.5,17130
20.0,16641
20.5,16884
21.0,15068
21.5,15557
22.0,13766
22.5,13377
23.0,11025
23.5,9707
0,8043
0.5,5630
1.0,4347
1.5,3606
2.0,2588
2.5,1969
3.0,1876
3.5,1431
4.0,1752
4.5,2044
5.0,2447
5.5,4617
6.0,6988
6.5,11616
7.0,14774
7.5,17823
8.0,18623
8.5,18814
9.0,19221
9.5,18627
10.0,16650
10.5,17378
11.0,16414
11.5,17230
12.0,17557
12.5,18262
13.0,17698
13.5,18863
14.0,18234
14.5,18514
15.0,18364
15.5,17952
16.0,15781
16.5,14487
17.0,16062
17.5,18952
18.0,21395
18.5,23040
19.0,22890
19.5,22306
20.0,21704
20.5,20543
21.0,19896
21.5,19857
22.0,17841
22.5,16192
23.0,14116
23.5,12865
0,10465
0.5,8215
1.0,6481
1.5,4265
2.0,3434
2.5,2726
3.0,2358
3.5,2019
4.0,2137
4.5,1903
5.0,2252
5.5,4206
6.0,6545
6.5,11780
7.0,14707
7.5,18624
8.0,19178
8.5,20265
9.0,19277
9.5,19042
10.0,18108
10.5,18275
11.0,17300
11.5,18631
12.0,18582
12.5,18037
13.0,17899
13.5,18984
14.0,18491
14.5,19072
15.0,18693
15.5,17268
16.0,15918
16.5,14478
17.0,16540
17.5,19765
18.0,22526
18.5,23454
19.0,24380
19.5,24477
20.0,24234
20.5,23319
21.0,23387
21.5,22963
22.0,22006
22.5,20301
23.0,18259
23.5,15608
0,12990
0.5,10273
1.0,8434
1.5,6378
2.0,5549
2.5,4131
3.0,3241
3.5,2410
4.0,2804
4.5,2320
5.0,2431
5.5,4222
6.0,6633
6.5,12006
7.0,15589
7.5,20359
8.0,20593
8.5,19590
9.0,19637
9.5,19026
10.0,18629
10.5,18568
11.0,18041
11.5,18695
12.0,19692
12.5,19173
13.0,17824
13.5,19684
14.0,20139
14.5,20320
15.0,19468
15.5,17391
16.0,15218
16.5,13649
17.0,16052
17.5,18987
18.0,21967
18.5,24107
19.0,25260
19.5,25638
20.0,26045
20.5,25045
21.0,24846
21.5,24703
22.0,24863
22.5,23610
23.0,21637
23.5,21643
0,18962
0.5,15475
1.0,11955
1.5,9339
2.0,7967
2.5,6372
3.0,5132
3.5,4357
4.0,4305
4.5,3195
5.0,2878
5.5,4762
6.0,7294
6.5,12886
7.0,15820
7.5,19874
8.0,20367
8.5,20091
9.0,19600
9.5,19283
10.0,18413
10.5,18745
11.0,17998
11.5,19325
12.0,19004
12.5,18450
13.0,18029
13.5,18057
14.0,19315
14.5,20057
15.0,19211
15.5,16903
16.0,15288
16.5,13729
17.0,17003
17.5,20142
18.0,23177
18.5,25036
19.0,27337
19.5,26812
20.0,26592
20.5,26243
21.0,25919
21.5,25898
22.0,26603
22.5,26899
23.0,26900
23.5,26763
0,25721
0.5,24590
1.0,22118
1.5,20378
2.0,19093
2.5,16717
3.0,14043
3.5,12077
4.0,10212
4.5,6328
5.0,4440
5.5,3603
6.0,3781
6.5,4846
7.0,5444
7.5,7701
8.0,8375
8.5,11334
9.0,12747
9.5,15930
10.0,16567
10.5,18716
11.0,18722
11.5,20103
12.0,20287
12.5,21127
13.0,21259
13.5,21946
14.0,21655
14.5,21830
15.0,22886
15.5,20736
16.0,18209
16.5,17090
17.0,19270
17.5,22270
18.0,24264
18.5,25210
19.0,25976
19.5,25765
20.0,24487
20.5,23499
21.0,23210
21.5,23487
22.0,24515
22.5,30313
23.0,30373
23.5,28464
0,25818
0.5,24635
1.0,23410
1.5,21481
2.0,19800
2.5,17674
3.0,15215
3.5,13501
4.0,10896
4.5,6766
5.0,4261
5.5,3415
6.0,3220
6.5,4160
7.0,4345
7.5,5963
8.0,6887
8.5,8834
9.0,10042
9.5,13188
10.0,14600
10.5,18209
11.0,18446
11.5,20350
12.0,20838
12.5,22183
13.0,20582
13.5,20506
14.0,20109
14.5,20198
15.0,18873
15.5,19041
16.0,19295
16.5,18868
17.0,18851
17.5,20518
18.0,21710
18.5,20895
19.0,20761
19.5,19916
20.0,19740
20.5,18975
21.0,17866
21.5,17750
22.0,16820
22.5,15292
23.0,13219
23.5,12246
0,9733
0.5,7542
1.0,5518
1.5,4348
2.0,3828
2.5,3083
3.0,2583
3.5,2328
4.0,2523
4.5,2579
5.0,2901
5.5,4963
6.0,7013
6.5,11830
7.0,14665
7.5,18099
8.0,18601
8.5,18329
9.0,18506
9.5,17983
10.0,16869
10.5,16771
11.0,16010
11.5,17370
12.0,17526
12.5,17910
13.0,16565
13.5,18380
14.0,18294
14.5,19585
15.0,19323
15.5,18113
16.0,16472
16.5,16007
17.0,18299
17.5,20385
18.0,22906
18.5,24153
19.0,24545
19.5,23635
20.0,23773
20.5,23212
21.0,21918
21.5,21096
22.0,21563
22.5,17989
23.0,15442
23.5,12815
0,10436
0.5,8092
1.0,6061
1.5,5058
2.0,4073
2.5,3310
3.0,2623
3.5,2364
4.0,2333
4.5,2287
5.0,2444
5.5,4427
6.0,6661
6.5,12136
7.0,15910
7.5,20003
8.0,19956
8.5,19897
9.0,18719
9.5,18485
10.0,17235
10.5,17705
11.0,17089
11.5,18334
12.0,18564
12.5,18599
13.0,17715
13.5,18692
14.0,19276
14.5,20557
15.0,19505
15.5,16820
16.0,14005
16.5,13683
17.0,16918
17.5,20051
18.0,22624
18.5,23987
19.0,24069
19.5,24933
20.0,24928
20.5,24390
21.0,24199
21.5,24277
22.0,23154
22.5,21090
23.0,18854
23.5,16194
0,13226
0.5,9866
1.0,8085
1.5,6177
2.0,5324
2.5,4177
3.0,3464
3.5,2855
4.0,2850
4.5,2361
5.0,2675
5.5,4589
6.0,6868
6.5,12256
7.0,16024
7.5,20193
8.0,20747
8.5,20007
9.0,18782
9.5,18657
10.0,17331
10.5,17989
11.0,17529
11.5,18953
12.0,18567
12.5,17872
13.0,17411
13.5,18792
14.0,18899
14.5,19548
15.0,19093
15.5,16956
16.0,14987
16.5,13895
17.0,17078
17.5,20224
18.0,22805
18.5,24418
19.0,25720
19.5,25891
20.0,26138
20.5,25149
21.0,24908
21.5,24260
22.0,24620
22.5,22813
23.0,20948
23.5,18271
0,14939
0.5,11332
1.0,8890
1.5,6980
2.0,5659
2.5,4679
3.0,3550
3.5,2761
4.0,3009
4.5,2596
5.0,2755
5.5,4554
6.0,6964
6.5,12814
7.0,16360
7.5,20658
8.0,21352
8.5,20521
9.0,19759
9.5,19670
10.0,18301
10.5,17768
11.0,16583
11.5,18179
12.0,18896
12.5,18611
13.0,17662
13.5,19057
14.0,18951
14.5,19997
15.0,19260
15.5,17088
16.0,15367
16.5,13915
17.0,17107
17.5,20299
18.0,23029
18.5,24408
19.0,25778
19.5,26274
20.0,26475
20.5,25326
21.0,24557
21.5,24984
22.0,25001
22.5,24112
23.0,23100
23.5,20158
0,17954
0.5,14466
1.0,11632
1.5,9400
2.0,7816
2.5,6678
3.0,5499
3.5,4088
4.0,4312
4.5,3433
5.0,3156
5.5,4545
6.0,6802
6.5,11555
7.0,15447
7.5,20385
8.0,20562
8.5,20191
9.0,19405
9.5,18903
10.0,17251
10.5,17874
11.0,17024
11.5,18267
12.0,18351
12.5,17253
13.0,17098
13.5,17885
14.0,18868
14.5,19352
15.0,18035
15.5,15737
16.0,14420
16.5,13148
17.0,16354
17.5,20087
18.0,22814
18.5,25027
19.0,25983
19.5,27090
20.0,26622
20.5,25560
21.0,25141
21.5,25495
22.0,26737
22.5,26657
23.0,27379
23.5,27284
0,26227
0.5,24744
1.0,23304
1.5,21293
2.0,19870
2.5,17657
3.0,15100
3.5,12932
4.0,10574
4.5,6546
5.0,4531
5.5,3807
6.0,3672
6.5,5070
7.0,5484
7.5,7528
8.0,8713
8.5,11686
9.0,12432
9.5,16216
10.0,16126
10.5,18527
11.0,18755
11.5,20352
12.0,21020
12.5,20732
13.0,21345
13.5,21500
14.0,20453
14.5,23821
15.0,26150
15.5,24051
16.0,19433
16.5,17521
17.0,19137
17.5,22602
18.0,25039
18.5,25988
19.0,26920
19.5,26845
20.0,26733
20.5,24954
21.0,22317
21.5,22581
22.0,23544
22.5,25662
23.0,26615
23.5,27542
0,27320
0.5,25627
1.0,23964
1.5,22332
2.0,20620
2.5,18567
3.0,15772
3.5,13346
4.0,11616
4.5,6999
5.0,4273
5.5,3568
6.0,4209
6.5,4684
7.0,4527
7.5,6231
8.0,7725
8.5,10159
9.0,11013
9.5,14091
10.0,15480
10.5,18669
11.0,18796
11.5,20213
12.0,20410
12.5,21782
13.0,20634
13.5,20061
14.0,19774
14.5,20069
15.0,19417
15.5,19363
16.0,19206
16.5,18284
17.0,19503
17.5,20621
18.0,21554
18.5,21538
19.0,20589
19.5,20391
20.0,19593
20.5,18439
21.0,17587
21.5,17638
22.0,15698
22.5,14343
23.0,12808
23.5,10827
0,8077
0.5,6261
1.0,4724
1.5,3852
2.0,3132
2.5,2606
3.0,1975
3.5,1896
4.0,2310
4.5,2388
5.0,2778
5.5,4775
6.0,7022
6.5,11923
7.0,14969
7.5,17943
8.0,18886
8.5,18711
9.0,18012
9.5,17214
10.0,16337
10.5,16157
11.0,15487
11.5,16741
12.0,16793
12.5,16685
13.0,15824
13.5,17040
14.0,17360
14.5,18501
15.0,18143
15.5,16972
16.0,16098
16.5,15878
17.0,18183
17.5,20482
18.0,23314
18.5,24477
19.0,24387
19.5,24193
20.0,24388
20.5,22725
21.0,21907
21.5,21789
22.0,20289
22.5,16585
23.0,14423
23.5,12432
0,9359
0.5,7247
1.0,5659
1.5,4155
2.0,3369
2.5,2617
3.0,2214
3.5,1871
4.0,2101
4.5,2016
5.0,2334
5.5,4141
6.0,6465
6.5,11772
7.0,16219
7.5,21253
8.0,22609
8.5,21527
9.0,20975
9.5,19673
10.0,18065
10.5,18948
11.0,18111
11.5,17622
12.0,17320
12.5,16939
13.0,16404
13.5,17247
14.0,17782
14.5,18554
15.0,18680
15.5,16755
16.0,14825
16.5,13975
17.0,17093
17.5,19977
18.0,22922
18.5,24364
19.0,24630
19.5,25234
20.0,24839
20.5,24161
21.0,24550
21.5,23734
22.0,22366
22.5,20411
23.0,17774
23.5,14027
0,11590
0.5,8440
1.0,6881
1.5,4920
2.0,4097
2.5,3159
3.0,2653
3.5,2347
4.0,2387
4.5,2194
5.0,2479
5.5,4554
6.0,6775
6.5,12311
7.0,15989
7.5,20058
8.0,20361
8.5,20172
9.0,18974
9.5,17732
10.0,17336
10.5,17321
11.0,16872
11.5,18295
12.0,18273
12.5,17275
13.0,17095
13.5,17715
14.0,18451
14.5,18612
15.0,18148
15.5,16473
16.0,14474
16.5,13434
17.0,16229
17.5,19852
18.0,22394
18.5,24618
19.0,25838
19.5,25496
20.0,24980
20.5,23545
21.0,23847
21.5,24236
22.0,23551
22.5,22454
23.0,20389
23.5,17673
0,13651
0.5,10769
1.0,8102
1.5,6196
2.0,5249
2.5,3850
3.0,3150
3.5,2584
4.0,2770
4.5,2477
5.0,2678
5.5,4506
6.0,7292
6.5,12449
7.0,16418
7.5,20080
8.0,20693
8.5,19988
9.0,19313
9.5,18918
10.0,17790
10.5,18028
11.0,17242
11.5,18279
12.0,18118
12.5,17858
13.0,17635
13.5,18265
14.0,18676
14.5,18686
15.0,18134
15.5,15579
16.0,13635
16.5,12689
17.0,15756
17.5,19691
18.0,21487
18.5,22751
19.0,24126
19.5,24956
20.0,26003
20.5,25167
21.0,25659
21.5,25536
22.0,25761
22.5,25212
23.0,23548
23.5,22005
0,19518
0.5,15755
1.0,12747
1.5,10116
2.0,8379
2.5,6566
3.0,5478
3.5,4552
4.0,4546
4.5,3489
5.0,3269
5.5,4799
6.0,7384
6.5,11928
7.0,15434
7.5,19509
8.0,19672
8.5,19287
9.0,18369
9.5,18050
10.0,17306
10.5,17661
11.0,17158
11.5,18215
12.0,18175
12.5,17568
13.0,17079
13.5,17287
14.0,17885
14.5,18287
15.0,17782
15.5,16021
16.0,14205
16.5,12834
17.0,16332
17.5,19704
18.0,22931
18.5,25328
19.0,26188
19.5,27541
20.0,26811
20.5,26093
21.0,26091
21.5,26247
22.0,27090
22.5,27681
23.0,27159
23.5,26816
0,25251
0.5,23375
1.0,21806
1.5,20635
2.0,19322
2.5,16841
3.0,14744
3.5,12309
4.0,10242
4.5,6470
5.0,4374
5.5,3435
6.0,3789
6.5,4454
7.0,5381
7.5,7585
8.0,8782
8.5,11824
9.0,12587
9.5,15795
10.0,16088
10.5,18430
11.0,18543
11.5,20332
12.0,19797
12.5,20601
13.0,20823
13.5,21182
14.0,20742
14.5,20477
15.0,20654
15.5,20386
16.0,18174
16.5,16690
17.0,18151
17.5,21330
18.0,23268
18.5,25025
19.0,25816
19.5,25694
20.0,24693
20.5,24187
21.0,23820
21.5,24549
22.0,25442
22.5,25914
23.0,26329
23.5,26618
0,26477
0.5,25461
1.0,25371
1.5,21726
2.0,20737
2.5,18852
3.0,16474
3.5,13647
4.0,11793
4.5,7142
5.0,4611
5.5,3474
6.0,4131
6.5,4395
7.0,4443
7.5,6155
8.0,6827
8.5,9510
9.0,10785
9.5,13570
10.0,14691
10.5,17071
11.0,17457
11.5,17961
12.0,17900
12.5,18347
13.0,17302
13.5,16009
14.0,15427
14.5,14986
15.0,14381
15.5,13763
16.0,13163
16.5,11940
17.0,13536
17.5,15175
18.0,16406
18.5,17318
19.0,17588
19.5,17895
20.0,18084
20.5,16972
21.0,16389
21.5,15846
22.0,15329
22.5,14446
23.0,12721
23.5,10826
0,9067
0.5,6546
1.0,4580
1.5,3654
2.0,3137
2.5,2610
3.0,2061
3.5,1959
4.0,2356
4.5,2400
5.0,2911
5.5,4833
6.0,7398
6.5,11809
7.0,14495
7.5,16812
8.0,17569
8.5,16738
9.0,16612
9.5,15702
10.0,14817
10.5,14668
11.0,14458
11.5,15475
12.0,15539
12.5,15345
13.0,15222
13.5,15213
14.0,16167
14.5,16210
15.0,16393
15.5,14797
16.0,13755
16.5,13960
17.0,16248
17.5,18272
18.0,20440
18.5,21524
19.0,21828
